2025-04-27 17:40:11 | logGLfolder\log_utils.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | INFO |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | INFO |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | WARNING |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:30:01 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:30:01 | logGLfolder\log_utils_db.log | CRITICAL | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:30:01 | logGLfolder\log_utils.log | WARNING | Disk failure detected
2025-04-27 18:30:01 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | CRITICAL | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | INFO | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | INFO |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | WARNING | Database corruption
2025-04-27 18:31:56 | logGLfolder\log.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | ERROR | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_utils_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_utils.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | WARNING |  System failure
2025-04-27 18:31:56 | logGLfolder\log_core_db.log | ERROR | Database corruption
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Disk failure detected
2025-04-27 18:31:56 | logGLfolder\log_core.log | CRITICAL | Database corruption
